SavingsID,Age,Work_Exp,Annual_Income,ZIP,FamilySize,Edu_Level,OtherLoan_Monthly,Securities_Account,CD_Account,Online_Services,CreditCard,CC_Spend,PersonalLoan (prediction)
1082676,30,6,1010000,90245,2,Higher Secondary,0,No,No,Yes,No,0,No
1083077,31,1,700000,92115,2,Master's and above,0,No,Yes,Yes,Yes,17500,No
1083478,44,20,1220000,91765,1,Higher Secondary,0,Yes,No,Yes,No,0,No
1083879,32,8,700000,91423,3,Higher Secondary,0,No,No,Yes,No,0,No
1084280,63,38,1480000,93023,2,Master's and above,0,No,No,Yes,No,0,Yes
1084681,57,32,430000,92704,2,Master's and above,16600,No,No,Yes,No,0,No
1085082,60,30,310000,95060,1,Master's and above,0,No,No,Yes,No,0,No
1085483,37,11,350000,94609,2,Master's and above,0,No,No,No,No,0,No
1085884,53,27,810000,90032,4,Master's and above,0,No,No,Yes,No,0,No
1086285,51,25,190000,95812,1,Master's and above,9800,No,No,No,No,0,No
1086686,30,5,980000,92028,4,Master's and above,12900,Yes,Yes,Yes,Yes,18000,No
1087087,28,2,1010000,90280,4,Master's and above,0,No,No,Yes,No,0,No
1087488,50,24,810000,95053,2,Master's and above,0,No,No,No,No,0,No
1087889,52,27,1350000,93561,1,Higher Secondary,45200,No,No,Yes,No,0,No
1088290,56,30,340000,94542,2,Bachelor's,0,No,No,Yes,No,0,No
1088691,40,16,1040000,91730,1,Higher Secondary,24900,No,No,No,No,0,No
1089092,64,38,290000,90245,3,Bachelor's,0,No,No,Yes,No,0,No
1089493,61,36,1190000,95064,2,Bachelor's,0,No,No,Yes,No,0,Yes
1089894,46,20,820000,90230,2,Bachelor's,0,No,No,Yes,Yes,17000,No
1090295,55,29,620000,90089,1,Higher Secondary,0,No,No,Yes,No,0,No
1090696,45,19,850000,94720,3,Higher Secondary,0,No,No,Yes,Yes,21000,No
1091097,40,15,80000,94960,2,Bachelor's,0,No,No,No,No,0,No
1091498,63,37,780000,91711,4,Master's and above,0,No,No,Yes,No,0,No
1091899,57,32,440000,93407,3,Bachelor's,0,No,No,Yes,No,0,No
1092300,38,14,1220000,95819,2,Higher Secondary,0,No,No,Yes,Yes,80000,No
1092701,37,11,220000,90035,3,Bachelor's,11400,No,No,No,No,0,No
1093102,31,5,390000,94590,4,Bachelor's,0,No,No,Yes,Yes,22000,No
1093503,50,26,550000,94305,1,Bachelor's,0,No,No,Yes,No,0,No
1093904,42,18,1440000,94063,2,Higher Secondary,15800,No,No,No,No,0,No
1094305,51,27,710000,92521,1,Bachelor's,0,No,No,No,Yes,26000,No
1094706,38,13,1910000,91710,2,Higher Secondary,0,No,No,Yes,No,0,No
1095107,53,26,220000,92831,1,Bachelor's,10000,No,No,Yes,No,0,No
1095508,43,17,1580000,90740,1,Higher Secondary,0,No,No,Yes,No,0,No
1095909,35,9,1310000,90089,3,Master's and above,0,No,Yes,Yes,Yes,3000,Yes
1096310,49,24,750000,95670,1,Bachelor's,16000,No,No,No,Yes,28000,No
1096711,28,4,690000,94305,3,Bachelor's,17000,No,No,No,No,0,No
1097112,51,27,390000,94304,2,Higher Secondary,0,No,No,No,No,0,No
1097513,39,14,340000,94939,4,Higher Secondary,0,No,No,Yes,Yes,17000,No
1097914,31,7,320000,91320,1,Higher Secondary,0,No,No,Yes,No,0,No
1098315,44,18,1290000,92028,1,Higher Secondary,0,No,No,Yes,No,0,No
1098716,46,20,1580000,92870,3,Higher Secondary,43200,No,No,No,Yes,54000,Yes
1099117,42,18,540000,90089,1,Higher Secondary,0,No,No,Yes,No,0,No
1099518,41,17,340000,92182,1,Bachelor's,0,No,No,No,No,0,No
1099919,23,-2,450000,95422,4,Bachelor's,0,No,No,Yes,Yes,6000,No
1100320,59,33,680000,95064,2,Master's and above,0,Yes,No,No,No,0,No
1100721,47,21,530000,95929,1,Bachelor's,0,No,No,Yes,No,0,No
1101122,48,23,320000,93302,1,Higher Secondary,0,No,No,No,Yes,1000,No
1101523,58,33,1730000,92121,2,Master's and above,0,No,No,Yes,No,0,Yes
1101924,58,34,310000,92126,4,Higher Secondary,0,No,No,No,No,0,No
1102325,54,29,720000,94558,2,Higher Secondary,14400,No,No,Yes,No,0,No
1102726,49,24,300000,90212,4,Bachelor's,15700,No,Yes,Yes,Yes,4000,No
1103127,63,38,1380000,92675,1,,0,No,No,Yes,No,0,No
1103528,62,37,180000,92028,1,Bachelor's,12700,No,No,No,No,0,No
1103929,45,19,690000,90840,1,Higher Secondary,22000,No,No,Yes,Yes,28000,No
1104330,39,13,580000,94555,3,Higher Secondary,24700,No,No,Yes,No,0,No
1104731,58,34,630000,90007,4,Higher Secondary,0,No,No,Yes,No,0,No
1105132,56,30,430000,90401,2,Higher Secondary,0,Yes,No,No,No,0,No
1105533,29,5,280000,96651,1,Master's and above,0,No,No,Yes,No,0,No
1105934,33,9,380000,93106,1,Master's and above,13300,No,No,No,No,0,No
1106335,55,29,720000,93107,3,Bachelor's,14700,No,No,No,No,0,No
1106736,56,31,640000,94126,4,Higher Secondary,0,No,No,Yes,No,0,No
1107137,36,12,700000,92131,3,Bachelor's,16500,No,No,Yes,No,0,No
1107538,53,29,120000,95621,1,Higher Secondary,0,No,No,No,No,0,No
1107939,57,31,1590000,94577,2,Higher Secondary,0,No,No,No,No,0,No
1108340,35,9,1030000,95120,2,Master's and above,0,No,No,Yes,No,0,No
1108741,43,18,420000,91330,1,Master's and above,0,No,No,Yes,No,0,No
1109142,54,29,480000,92182,2,Master's and above,14200,No,No,Yes,No,0,No
1109543,29,3,490000,90266,1,Higher Secondary,0,No,No,No,No,0,No
1109944,39,14,890000,95762,2,Higher Secondary,0,No,No,Yes,No,0,No
1110345,32,8,220000,94583,4,Bachelor's,0,No,No,Yes,Yes,7000,No
1110746,51,27,100000,92121,2,Higher Secondary,8600,No,No,No,No,0,No
1111147,50,25,380000,95616,1,Bachelor's,12000,No,No,No,Yes,13000,No
1111548,54,29,490000,92703,2,Master's and above,9500,No,No,Yes,Yes,21000,No
1111949,38,12,300000,91765,2,Master's and above,0,No,No,No,Yes,14000,No
1112350,32,7,820000,94305,1,Bachelor's,24000,No,Yes,Yes,Yes,26000,No
1112751,62,37,820000,94086,1,Master's and above,31200,No,No,Yes,No,0,No
1113152,57,33,240000,94501,1,Bachelor's,0,No,No,No,No,0,No
1113553,47,23,320000,92251,4,Higher Secondary,15600,No,No,Yes,Yes,6000,No
1113954,51,25,340000,95819,3,Master's and above,11100,No,No,Yes,No,0,No
1114355,54,27,1950000,93117,2,Bachelor's,47700,No,No,No,No,0,Yes
1114756,26,1,610000,93943,4,Higher Secondary,11900,No,No,No,No,0,No
1115157,37,11,220000,93711,3,Bachelor's,0,No,No,Yes,Yes,1000,No
1115558,27,0,400000,91301,4,Master's and above,0,No,No,Yes,No,0,No
1115959,63,38,500000,93943,2,Higher Secondary,20500,No,No,No,No,0,No
1116360,62,36,350000,94501,2,Master's and above,0,Yes,No,No,Yes,7000,No
1116761,59,33,640000,95617,3,Bachelor's,0,No,No,No,No,0,No
1117162,32,7,490000,94080,3,Higher Secondary,0,No,No,Yes,No,0,No
1117563,35,8,440000,95045,4,Bachelor's,19200,No,No,No,Yes,10000,No
1117964,56,31,650000,93403,2,Higher Secondary,0,No,No,Yes,No,0,No
1118365,55,31,130000,93943,4,Higher Secondary,0,No,No,Yes,No,0,No
1118766,31,5,840000,91320,1,Master's and above,10500,No,No,No,Yes,29000,No
1119167,54,29,280000,92093,4,Bachelor's,10100,No,No,Yes,No,0,No
1119568,58,32,1080000,95123,3,Higher Secondary,0,No,No,Yes,No,0,No
1119969,48,24,590000,90401,1,Higher Secondary,14400,No,No,Yes,No,0,No
1120370,48,22,1630000,95819,1,Higher Secondary,39600,No,No,Yes,No,0,No
1120771,33,9,1830000,91320,2,Master's and above,58200,No,No,Yes,No,0,Yes
1121172,36,6,690000,90024,4,Master's and above,0,No,No,Yes,No,0,No
1121573,41,16,1150000,92333,1,Higher Secondary,0,No,No,No,No,0,No
1121974,55,31,1300000,92646,4,Higher Secondary,0,No,No,No,Yes,65000,Yes
1122375,63,37,1850000,94309,2,Bachelor's,35800,No,No,Yes,No,0,Yes
1122776,53,29,1180000,94066,2,Higher Secondary,0,No,No,Yes,No,0,No
1123177,38,13,1630000,95039,1,Higher Secondary,0,No,No,No,No,0,No
1123578,46,20,1400000,93106,2,Higher Secondary,38000,No,No,Yes,Yes,63000,No
1123979,59,33,910000,94122,2,Bachelor's,0,No,No,Yes,Yes,7000,No
1124380,56,31,610000,92646,4,Master's and above,0,No,No,Yes,Yes,13000,No
1124781,59,35,1680000,95521,4,Bachelor's,0,No,No,Yes,No,0,Yes
1125182,39,13,690000,90630,3,Bachelor's,0,No,No,No,No,0,No
1125583,47,21,220000,92037,1,Higher Secondary,10400,No,No,No,No,0,No
1125984,47,22,530000,92691,1,Higher Secondary,21300,No,No,No,No,0,No
1126385,53,26,250000,92123,2,Bachelor's,0,No,Yes,Yes,Yes,10000,No
1126786,36,9,1150000,91765,4,Bachelor's,0,No,No,No,No,0,Yes
1127187,34,9,310000,92521,4,Master's and above,8500,Yes,Yes,Yes,Yes,11000,No
1127588,36,10,830000,94705,1,Master's and above,0,No,No,No,Yes,28000,No
1127989,60,34,1520000,92807,2,Higher Secondary,0,No,No,No,No,0,No
1128390,45,20,300000,96003,1,Higher Secondary,0,No,No,Yes,No,0,No
1128791,27,3,340000,90065,1,Master's and above,0,No,No,Yes,Yes,2000,No
1129192,47,22,440000,95821,,Master's and above,0,No,No,Yes,Yes,14000,No
1129593,44,20,1820000,94710,2,Higher Secondary,0,No,No,No,No,0,No
1129994,54,30,440000,95616,3,Higher Secondary,11700,No,No,Yes,No,0,No
1130395,57,33,1220000,94301,2,Higher Secondary,15300,Yes,Yes,Yes,Yes,60000,No
1130796,52,26,350000,94550,4,Higher Secondary,0,No,No,Yes,No,0,No
1131197,51,25,910000,92407,1,Master's and above,0,No,No,No,No,0,No
1131598,57,32,300000,94024,2,Bachelor's,0,No,No,No,No,0,No
1131999,65,39,530000,94608,1,Master's and above,0,No,No,Yes,No,0,No
1132400,58,33,280000,94720,1,Master's and above,0,No,No,Yes,No,0,No
1132801,64,39,850000,94720,4,Bachelor's,20000,No,No,Yes,No,0,No
1133202,52,26,280000,93907,2,Bachelor's,9000,No,No,Yes,Yes,7000,No
1133603,58,34,410000,91016,4,Higher Secondary,17700,No,No,Yes,No,0,No
1134004,52,22,1540000,90650,1,Master's and above,0,Yes,Yes,Yes,No,0,Yes
1134405,43,18,410000,92831,1,Master's and above,0,No,No,Yes,No,0,No
1134806,56,32,330000,95014,3,Higher Secondary,0,No,No,No,No,0,No
1135207,37,12,1820000,94523,3,Master's and above,0,No,No,Yes,No,0,Yes
1135608,53,27,590000,90740,2,Master's and above,0,No,No,Yes,No,0,No
1136009,27,2,1290000,90009,2,Higher Secondary,0,Yes,No,No,No,0,No
1136410,53,27,350000,94583,3,Master's and above,13600,No,No,Yes,No,0,No
1136811,42,16,1850000,94705,3,Bachelor's,0,Yes,Yes,Yes,Yes,22000,Yes
1137212,58,34,450000,93943,4,Bachelor's,20100,No,No,No,No,0,No
1137613,36,12,620000,94065,4,Bachelor's,14500,No,No,No,No,0,No
1138014,53,28,1830000,96008,3,Master's and above,46700,No,Yes,Yes,Yes,82000,Yes
1138415,48,22,140000,94303,2,Master's and above,0,No,No,Yes,No,0,No
1138816,54,28,530000,94002,1,Master's and above,0,No,No,Yes,Yes,22000,No
1139217,26,1,480000,94019,3,Master's and above,16900,No,No,No,No,0,No
1139618,50,26,1280000,92780,2,Higher Secondary,0,No,No,Yes,No,0,No
1140019,31,7,1050000,94025,1,Higher Secondary,33100,No,No,Yes,No,0,No
1140420,35,9,400000,93943,3,Higher Secondary,0,No,No,Yes,Yes,9000,No
1140821,63,37,100000,90095,2,Higher Secondary,0,No,No,Yes,No,0,No
1141222,29,4,1020000,90245,2,Higher Secondary,30300,No,No,No,No,0,No
1141623,57,32,310000,94143,3,Bachelor's,0,No,No,Yes,No,0,No
1142024,30,5,300000,90245,4,Higher Secondary,15800,No,No,Yes,No,0,No
1142425,33,7,210000,90095,1,Master's and above,0,Yes,No,No,No,0,No
1142826,62,36,440000,92867,2,Higher Secondary,0,No,No,No,No,0,No
1143227,35,10,480000,95060,1,Master's and above,16400,No,No,Yes,No,0,No
1143628,37,11,210000,94604,3,Bachelor's,0,No,No,Yes,No,0,No
1144029,37,11,840000,90266,4,Bachelor's,0,No,No,Yes,Yes,22000,No
1144430,35,10,640000,94306,3,Bachelor's,23000,No,No,Yes,No,0,No
1144831,35,9,820000,94720,1,Higher Secondary,13800,No,No,No,No,0,No
1145232,59,35,390000,95616,4,Higher Secondary,0,No,No,Yes,No,0,No
1145633,53,27,450000,90405,,Master's and above,0,No,No,Yes,Yes,8000,No
1146034,45,21,1330000,92056,4,Master's and above,0,No,Yes,Yes,Yes,57000,Yes
1146435,46,22,1520000,90009,2,Higher Secondary,0,No,No,Yes,No,0,No
1146836,40,16,120000,90033,1,Higher Secondary,9100,Yes,No,No,No,0,No
1147237,42,16,320000,94112,3,Higher Secondary,14900,No,No,Yes,No,0,No
1147638,25,1,740000,94085,4,Higher Secondary,20400,No,No,No,No,0,No
1148039,39,14,540000,92037,2,Bachelor's,15900,No,No,No,Yes,11000,No
1148440,30,6,1810000,94542,3,Bachelor's,0,No,Yes,Yes,Yes,41000,Yes
1148841,58,33,750000,90034,2,Master's and above,0,No,No,Yes,No,0,No
1149242,41,15,950000,91101,3,Higher Secondary,24000,Yes,No,No,No,0,No
1149643,37,11,1900000,94305,4,Bachelor's,56500,No,Yes,Yes,No,0,Yes
1150044,36,11,900000,94709,1,Higher Secondary,0,No,No,Yes,No,0,No
1150445,27,3,200000,95616,4,Higher Secondary,13400,No,No,Yes,Yes,10000,No
1150846,60,34,640000,95014,3,Master's and above,0,No,No,No,No,0,No
1151247,62,36,850000,90019,2,Master's and above,9800,No,No,No,No,0,No
1151648,67,43,1050000,93711,4,Bachelor's,0,No,No,Yes,No,0,No
1152049,44,18,210000,90840,1,Higher Secondary,0,No,No,Yes,No,0,No
1152450,24,-1,780000,94720,2,Bachelor's,0,No,No,No,No,0,No
1152851,45,21,1580000,94085,2,Higher Secondary,13200,No,No,Yes,Yes,66700,No
1153252,58,34,1250000,94720,1,Higher Secondary,21900,No,No,No,No,0,No
1153653,61,36,810000,95449,3,Bachelor's,0,No,No,Yes,No,0,No
1154054,54,29,1830000,93105,1,Higher Secondary,0,No,No,Yes,Yes,81000,No
1154455,28,3,540000,94550,4,Bachelor's,0,No,No,Yes,No,0,No
1154856,49,24,790000,94025,4,Master's and above,21200,No,No,Yes,No,0,No
1155257,35,11,380000,91706,1,Bachelor's,13600,No,No,Yes,No,0,No
1155658,36,10,1720000,94704,4,Bachelor's,29500,No,No,Yes,No,0,Yes
1156059,34,8,1840000,93106,3,Higher Secondary,0,No,No,No,No,0,Yes
1156460,36,11,1580000,95054,2,Higher Secondary,11400,No,No,Yes,Yes,78000,No
1156861,35,11,1880000,94596,1,Master's and above,28200,No,No,Yes,No,0,Yes
1157262,27,2,200000,95064,4,Master's and above,0,No,No,Yes,No,0,No
1157663,42,18,600000,92677,4,Master's and above,15100,No,No,No,Yes,2000,No
1158064,65,39,1130000,92096,4,Master's and above,0,No,No,Yes,No,0,No
1158465,29,5,700000,93101,4,Higher Secondary,0,No,No,Yes,Yes,235000,No
1158866,65,41,840000,95762,2,Master's and above,0,No,No,Yes,Yes,0,No
1159267,59,33,230000,94002,2,Master's and above,0,No,No,Yes,No,0,No
1159668,46,22,1410000,90089,2,Higher Secondary,0,Yes,Yes,Yes,Yes,33000,No
1160069,59,33,1100000,90007,3,Higher Secondary,26400,No,No,Yes,No,0,No
1160470,52,26,310000,94923,4,Higher Secondary,0,No,No,Yes,Yes,18000,No
1160871,60,35,220000,92660,1,Higher Secondary,8000,No,No,No,No,0,No
1161272,43,17,910000,95134,1,Higher Secondary,0,Yes,No,No,No,0,No
1161673,65,39,820000,94131,4,Master's and above,25200,No,No,Yes,No,0,No
1162074,50,26,230000,92630,1,Higher Secondary,0,No,No,No,No,0,No
1162475,48,23,350000,93943,1,Higher Secondary,0,Yes,No,Yes,No,0,No
1162876,49,25,1140000,91380,1,Master's and above,0,No,No,Yes,No,0,Yes
1163277,58,33,180000,94402,3,Bachelor's,0,No,No,Yes,Yes,1000,No
1163678,24,-2,800000,91107,2,Master's and above,23800,No,No,No,No,0,No
1164079,58,32,740000,95817,2,Master's and above,0,No,No,No,Yes,23000,No
1164480,45,19,1220000,94590,4,Bachelor's,0,No,No,Yes,No,0,Yes
1164881,42,15,730000,94545,3,Bachelor's,0,No,No,No,No,0,No
1165282,64,40,400000,96064,2,Higher Secondary,0,No,No,Yes,No,0,No
1165683,49,25,550000,92103,4,Master's and above,0,No,No,Yes,No,0,No
1166084,55,31,690000,90089,1,Bachelor's,0,Yes,No,No,Yes,27000,No
1166485,40,14,920000,90024,,Bachelor's,0,No,No,Yes,No,0,No
1166886,28,2,480000,93943,4,Master's and above,0,No,No,Yes,Yes,21000,No
1167287,57,31,1130000,91711,4,Master's and above,32700,No,No,Yes,No,0,Yes
1167688,50,25,580000,93940,1,Bachelor's,0,No,No,Yes,No,0,No
1168089,40,16,1090000,94025,2,Higher Secondary,0,No,No,Yes,No,0,No
1168490,55,28,390000,94542,3,Bachelor's,0,No,No,Yes,Yes,10000,No
1168891,53,29,330000,94591,,Bachelor's,14400,No,No,No,No,0,No
1169292,48,24,180000,94304,4,Higher Secondary,0,No,No,Yes,Yes,2000,No
1169693,59,33,630000,90044,1,Higher Secondary,0,No,No,Yes,Yes,16000,No
1170094,58,32,430000,92093,1,Bachelor's,0,No,No,Yes,No,0,No
1170495,38,14,700000,94022,4,Master's and above,0,No,No,Yes,No,0,No
1170896,49,25,190000,94545,1,Master's and above,0,No,No,No,No,0,No
1171297,60,36,390000,94501,4,Bachelor's,14000,No,No,Yes,No,0,No
1171698,54,28,810000,94720,3,Higher Secondary,0,No,No,No,No,0,No
1172099,28,2,340000,92161,4,Master's and above,0,No,No,No,No,0,No
1172500,27,1,1400000,91711,1,Bachelor's,17500,Yes,Yes,Yes,No,0,Yes
1172901,42,18,1140000,94305,1,Higher Secondary,0,No,No,No,No,0,No
1173302,52,28,550000,91320,2,Master's and above,15100,No,No,No,No,0,No
1173703,54,30,210000,95351,1,Bachelor's,7600,No,No,Yes,No,0,No
1174104,56,30,500000,94022,4,Bachelor's,0,Yes,No,Yes,No,0,No
1174505,58,34,410000,95833,3,Higher Secondary,0,No,No,Yes,Yes,15000,No
1174906,56,32,1900000,90032,3,Higher Secondary,0,No,Yes,Yes,No,0,Yes
1175307,64,40,80000,94110,2,Master's and above,0,No,No,Yes,No,0,No
1175708,35,8,550000,92870,2,Bachelor's,0,No,No,Yes,No,0,No
1176109,45,20,400000,91763,2,Higher Secondary,0,No,No,No,Yes,13000,No
1176510,57,32,220000,95616,3,Bachelor's,0,No,No,Yes,No,0,No
1176911,35,8,440000,94590,2,Bachelor's,0,Yes,No,No,Yes,16700,No
1177312,46,22,1020000,95039,3,Master's and above,0,No,No,Yes,No,0,Yes
1177713,30,4,540000,93033,4,Master's and above,23500,No,No,Yes,No,0,No
1178114,44,20,1300000,90291,4,Bachelor's,0,No,No,No,No,0,Yes
1178515,39,12,750000,94501,3,Bachelor's,0,No,No,Yes,Yes,23300,No
1178916,42,18,420000,95929,2,Higher Secondary,0,No,No,Yes,No,0,No
1179317,34,9,1330000,92110,1,Higher Secondary,0,No,No,Yes,No,0,No
1179718,46,20,400000,92037,1,Bachelor's,0,No,No,Yes,No,0,No
1180119,55,31,340000,94305,3,Higher Secondary,10100,No,No,Yes,No,0,No
1180520,28,3,1420000,93727,1,Higher Secondary,0,No,No,Yes,No,0,No
1180921,35,10,640000,94542,3,Higher Secondary,0,No,Yes,Yes,Yes,23000,No
1181322,60,35,440000,94720,2,Master's and above,17000,No,No,Yes,No,0,No
1181723,50,24,950000,91401,1,Higher Secondary,26200,No,No,Yes,No,0,No
1182124,52,26,490000,90011,1,Master's and above,0,No,No,Yes,No,0,No
1182525,51,27,120000,91007,2,Higher Secondary,0,No,No,No,No,0,No
1182926,51,26,980000,90024,1,Master's and above,0,No,No,Yes,Yes,13000,No
1183327,59,35,420000,91711,4,Higher Secondary,0,No,No,Yes,No,0,No
1183728,53,28,440000,92152,2,Master's and above,0,No,No,Yes,Yes,6000,No
1184129,43,17,1240000,94117,1,Higher Secondary,0,No,No,No,No,0,No
1184530,31,6,1750000,95005,2,Higher Secondary,0,No,No,Yes,No,0,No
1184931,32,6,220000,94061,4,Higher Secondary,0,No,No,No,No,0,No
1185332,41,17,780000,95929,4,Higher Secondary,9900,No,No,Yes,No,0,No
1185733,31,4,540000,91741,2,Bachelor's,10900,No,No,No,Yes,10000,No
1186134,41,16,1540000,92407,1,Higher Secondary,0,No,No,No,Yes,70000,No
1186535,47,22,420000,95820,3,Bachelor's,0,No,No,Yes,No,0,No
1186936,37,13,1950000,91763,2,Higher Secondary,63500,No,No,Yes,No,0,No
1187337,53,23,800000,93023,1,Master's and above,0,No,No,Yes,Yes,30000,No
1187738,49,22,810000,94301,3,Bachelor's,0,No,No,Yes,No,0,No
1188139,62,36,890000,94022,2,Higher Secondary,0,No,No,Yes,Yes,20000,No
1188540,33,9,610000,93943,3,Bachelor's,0,No,No,Yes,No,0,No
1188941,54,24,250000,90016,4,Master's and above,0,No,No,No,Yes,4000,No
1189342,27,3,430000,90245,3,Bachelor's,16300,No,No,Yes,No,0,No
1189743,60,35,1220000,92606,1,Higher Secondary,35200,No,No,No,No,0,No
1190144,29,5,1600000,90405,1,Higher Secondary,38500,No,No,Yes,No,0,No
1190545,56,32,830000,91320,4,Bachelor's,0,No,No,No,No,0,No
1190946,55,30,790000,92182,2,Master's and above,0,No,No,No,No,0,No
1191347,45,19,300000,94305,3,Bachelor's,0,No,No,Yes,Yes,5000,No
1191748,33,9,1450000,94110,1,Higher Secondary,43700,No,No,Yes,No,0,No
1192149,45,21,1510000,90024,2,Higher Secondary,32800,No,No,No,No,0,No
1192550,44,18,140000,94720,2,Master's and above,9800,No,No,No,Yes,1000,No
1192951,37,11,190000,95054,3,Bachelor's,0,No,No,Yes,No,0,No
1193352,42,16,550000,95820,1,Master's and above,13500,No,No,Yes,No,0,No
1193753,26,2,1320000,94720,2,Master's and above,0,No,No,No,Yes,24000,Yes
1194154,33,8,1820000,94065,1,Higher Secondary,0,No,No,No,No,0,No
1194555,61,36,780000,91330,3,Higher Secondary,0,No,No,Yes,Yes,5000,No
1194956,31,7,420000,95822,1,Bachelor's,0,No,No,Yes,Yes,24000,No
1195357,54,29,440000,95518,2,Master's and above,18700,No,No,Yes,No,0,No
1195758,62,38,1950000,91125,4,Master's and above,52200,No,Yes,Yes,Yes,52000,Yes
1196159,61,36,530000,92717,3,Bachelor's,0,No,No,Yes,No,0,No
1196560,66,41,650000,92612,3,Higher Secondary,0,No,No,No,No,0,No
1196961,38,12,430000,94305,4,Higher Secondary,0,No,No,No,No,0,No
1197362,55,29,380000,90035,4,Master's and above,0,No,No,No,Yes,15000,No
1197763,60,36,500000,95741,1,Master's and above,0,No,No,Yes,No,0,No
1198164,23,-2,810000,91711,2,Bachelor's,0,No,No,No,No,0,No
1198565,29,3,410000,94588,1,Master's and above,0,No,No,Yes,Yes,19000,No
1198966,35,10,730000,93943,3,Higher Secondary,0,No,No,Yes,No,0,No
1199367,53,27,310000,91605,2,Master's and above,10400,No,No,No,Yes,4000,No
1199768,32,7,840000,91320,3,Bachelor's,0,No,No,Yes,Yes,6000,No
1200169,38,14,950000,94109,2,Higher Secondary,0,No,No,Yes,Yes,19000,No
1200570,44,18,1620000,90840,4,Higher Secondary,30100,No,No,No,No,0,Yes
1200971,43,18,600000,95039,2,Master's and above,11500,No,No,No,No,0,No
1201372,54,30,1210000,95039,2,Master's and above,0,Yes,No,No,No,0,Yes
1201773,52,25,430000,91380,3,Bachelor's,16500,No,Yes,Yes,Yes,10000,No
1202174,31,7,380000,92182,,Bachelor's,18200,No,Yes,Yes,Yes,18000,No
1202575,47,22,820000,92084,1,Higher Secondary,27600,No,No,Yes,No,0,No
1202976,42,18,520000,95008,4,Higher Secondary,0,No,No,Yes,No,0,No
1203377,57,33,430000,91016,3,Higher Secondary,16800,No,No,No,Yes,15000,No
1203778,33,8,820000,95747,1,Bachelor's,0,Yes,Yes,Yes,Yes,26000,No
1204179,35,10,1610000,94109,1,Higher Secondary,0,Yes,No,Yes,No,0,No
1204580,56,30,240000,94550,2,Bachelor's,0,No,No,Yes,No,0,No
1204981,57,32,1020000,90210,1,Higher Secondary,0,No,No,Yes,No,0,No
1205382,25,-1,530000,94305,3,Bachelor's,0,No,No,No,No,0,No
1205783,53,28,850000,92037,1,Higher Secondary,0,No,No,No,No,0,No
1206184,59,33,1110000,95120,3,Higher Secondary,0,No,No,Yes,No,0,No
1206585,56,32,900000,95054,2,Higher Secondary,0,No,No,Yes,Yes,3000,No
1206986,54,28,940000,92709,2,Higher Secondary,18800,No,No,No,No,0,No
1207387,48,23,630000,94606,4,Master's and above,0,No,No,No,No,0,No
1207788,55,30,1530000,94305,2,Bachelor's,0,Yes,Yes,Yes,No,0,Yes
